Group - valuename - Similarity
530 - 1595 - 0.4
530 - 1596 - 0.4
530 - 1597 - 0.4
530 - 1598 - 0.4
530 - 1599 - 0.4
530 - 1600 - 0.4
530 - 1601 - 0.4
530 - 1602 - 0.3
530 - 1603 - 0.5
530 - 1604 - 0.5
530 - 1605 - 0.4
530 - 1606 - 0.3
530 - 1607 - 0.3
530 - 1608 - 0.3
530 - 1612 - 0.3
530 - 1613 - 0.3
530 - 1615 - 0.2
530 - 1616 - 0.2
530 - 1617 - 0.4
530 - 1618 - 0.4
530 - 1619 - 0.3
530 - 1620 - 0.4
530 - 1621 - 0.4
530 - 1622 - 0.3
530 - 1623 - 0.3
530 - 1624 - 0.2
530 - 1625 - 0.3
530 - 1626 - 0.3
530 - 1627 - 0.3
530 - 1628 - 0.2
530 - 1629 - 0.2
530 - 1630 - 0.2
530 - 1631 - 0.2
530 - 1632 - 0.2
530 - 1633 - 0.2
530 - 1634 - 0.2
530 - 1635 - 0.2
530 - 1636 - 0.2
530 - 1637 - 0.2
530 - 1638 - 0.2
530 - 1639 - 0.2
530 - 1640 - 0.2
530 - 1641 - 0.2
530 - 1642 - 0.2
530 - 1643 - 0.2
530 - 1644 - 0.2
530 - 1645 - 0.2
530 - 1646 - 0.2
530 - 1647 - 0.2
530 - 1648 - 0.2
530 - 1649 - 0.2
530 - 1650 - 0.2
530 - 1651 - 0.2
530 - 1652 - 0.2
530 - 1653 - 0.2
530 - 1654 - 0.2
530 - 1655 - 0.2
530 - 1656 - 0.2
530 - 1657 - 0.2
530 - 1658 - 0.2
530 - 1659 - 0.2
530 - 1660 - 0.2
530 - 1662 - 0.2
530 - 1663 - 0.2
530 - 1664 - 0.2
530 - 1665 - 0.2
530 - 1666 - 0.2
530 - 1667 - 0.2
530 - 1668 - 0.2
530 - 1669 - 0.2
530 - 1670 - 0.2
530 - 1671 - 0.2
530 - 1672 - 0.2
530 - 1673 - 0.2
530 - 1674 - 0.2
530 - 1675 - 0.2
530 - 1676 - 0.2
530 - 1677 - 0.2
530 - 1678 - 0.2
530 - 1679 - 0.2
530 - 1680 - 0.2
530 - 1681 - 0.2
530 - 1682 - 0.2
530 - 1683 - 0.2
530 - 1684 - 0.2
530 - 1685 - 0.2
530 - 1686 - 0.2
530 - 1687 - 0.2
530 - 1688 - 0.2
530 - 1689 - 0.3
530 - 1690 - 0.3
530 - 1691 - 0.5
530 - 1692 - 0.5
530 - 1693 - 0.5
530 - 1694 - 0.5
530 - 1695 - 0.5
530 - 1696 - 0.4
530 - 1697 - 0.4
530 - 1698 - 0.3
530 - 1699 - 0.2
530 - 1700 - 0.2
530 - 1701 - 0.2
530 - 1702 - 0.2
530 - 1703 - 0.2
530 - 1704 - 0.2
530 - 1705 - 0.2
530 - 1706 - 0.2
530 - 1707 - 0.2
530 - 1708 - 0.2
530 - 1709 - 0.2
530 - 1710 - 0.2
530 - 1711 - 0.2
530 - 1712 - 0.2
530 - 1713 - 0.2
530 - 1716 - 0.2
530 - 1717 - 0.2
530 - 1718 - 0.2
530 - 1719 - 0.2
530 - 1720 - 0.2
530 - 1721 - 0.2
530 - 1722 - 0.2
530 - 1723 - 0.2
530 - 1724 - 0.2
530 - 1725 - 0.2
530 - 1726 - 0.2
530 - 1727 - 0.2
530 - 1729 - 0.3
530 - 1730 - 0.5
530 - 1731 - 0.5
530 - 1732 - 0.4
530 - 1733 - 0.5
530 - 1734 - 0.4
530 - 1735 - 0.5
530 - 1736 - 0.5
530 - 1737 - 0.5
530 - 1738 - 0.5
530 - 1739 - 0.5
530 - 1740 - 0.5
530 - 1741 - 0.5
530 - 1742 - 0.5
530 - 1743 - 0.5
530 - 1744 - 0.5
530 - 1745 - 0.5
530 - 1746 - 0.5
530 - 1747 - 0.5
530 - 1748 - 0.4
530 - 1749 - 0.4
530 - 1750 - 0.4
530 - 1751 - 0.2
530 - 1752 - 0.4
530 - 1753 - 0.4
530 - 1754 - 0.4
530 - 1755 - 0.4
530 - 1756 - 0.4
530 - 1757 - 0.4
530 - 1758 - 0.4
530 - 1759 - 0.4
530 - 1760 - 0.4
530 - 1761 - 0.4
530 - 1762 - 0.4
530 - 1763 - 0.3
530 - 1764 - 0.3
530 - 1765 - 0.3
530 - 1766 - 0.3
530 - 1767 - 0.4
530 - 1768 - 0.4
530 - 1769 - 0.3
530 - 1770 - 0.3
530 - 1771 - 0.3
530 - 1772 - 0.3
530 - 1773 - 0.2
530 - 1774 - 0.2
530 - 1775 - 0.2
530 - 1776 - 0.3
530 - 1777 - 0.2
530 - 1778 - 0.2
530 - 1779 - 0.3
530 - 1780 - 0.3
530 - 1781 - 0.3
530 - 1782 - 0.3
530 - 1783 - 0.3
530 - 1784 - 0.3
530 - 1785 - 0.3
530 - 1786 - 0.2
530 - 1801 - 0.2
530 - 1809 - 0.4
530 - 1810 - 0.4
530 - 1811 - 0.4
530 - 1812 - 0.2
530 - 1813 - 0.4
530 - 1814 - 0.4
530 - 1815 - 0.4
530 - 1816 - 0.4
530 - 1817 - 0.4
530 - 1818 - 0.4
530 - 1819 - 0.4
530 - 1820 - 0.5
530 - 1821 - 0.5
530 - 1822 - 0.3
530 - 1823 - 0.3
530 - 1824 - 0.3
530 - 1825 - 0.4
530 - 1826 - 0.4
530 - 1827 - 0.4
530 - 1828 - 0.2
530 - 1829 - 0.2
530 - 1830 - 0.2
530 - 1831 - 0.2
530 - 1832 - 0.2
530 - 1833 - 0.2
530 - 1834 - 0.2
530 - 1835 - 0.2
530 - 1836 - 0.2
530 - 1837 - 0.4
551 - 551 - -
551 - 779 - 0.5
551 - 780 - 0.3
702 - 702 - -
702 - 703 - 0.9
704 - 704 - -
705 - 705 - -
705 - 706 - 0.9
705 - 707 - 0.9
705 - 708 - 0.8
705 - 709 - 0.8
710 - 710 - -
711 - 711 - -
711 - 712 - 0.9
711 - 714 - 0.9
713 - 713 - -
722 - 722 - -
723 - 723 - -
723 - 724 - 0.7
723 - 725 - 0.7
723 - 726 - 0.5
723 - 727 - 0.5
723 - 728 - 0.7
729 - 729 - -
733 - 733 - -
733 - 736 - 0.3
733 - 1013 - 0.3
733 - 1014 - 0.5
734 - 734 - -
735 - 735 - -
735 - 1414 - 0.5
735 - 1485 - 0.5
735 - 1486 - 0.3
737 - 737 - -
737 - 738 - 0.9
737 - 739 - 0.9
737 - 740 - 0.7
737 - 741 - 0.7
737 - 742 - 0.7
737 - 745 - 0.6
737 - 746 - 0.6
737 - 747 - 0.7
737 - 748 - 0.7
737 - 749 - 0.7
737 - 750 - 0.7
737 - 751 - 0.5
737 - 752 - 0.5
737 - 753 - 0.7
737 - 754 - 0.7
737 - 755 - 0.7
737 - 756 - 0.7
737 - 757 - 0.7
737 - 758 - 0.7
737 - 759 - 0.4
737 - 760 - 0.6
737 - 761 - 0.7
737 - 762 - 0.7
737 - 763 - 0.7
737 - 764 - 0.7
737 - 765 - 0.7
737 - 766 - 0.7
737 - 767 - 0.7
737 - 768 - 0.7
737 - 769 - 0.7
737 - 770 - 0.6
737 - 771 - 0.7
737 - 777 - 0.4
737 - 778 - 0.4
737 - 886 - 0.5
737 - 887 - 0.5
737 - 888 - 0.5
737 - 889 - 0.5
737 - 1019 - 0.4
737 - 1020 - 0.5
737 - 1021 - 0.5
737 - 1022 - 0.6
743 - 743 - -
743 - 744 - 0.9
743 - 776 - 0.5
772 - 772 - -
772 - 773 - 0.9
774 - 774 - -
774 - 775 - 0.9
786 - 786 - -
787 - 787 - -
787 - 788 - 0.9
787 - 789 - 0.9
790 - 790 - -
790 - 791 - 0.9
790 - 792 - 0.9
790 - 793 - 0.9
794 - 794 - -
796 - 796 - -
796 - 797 - 0.8
850 - 850 - -
850 - 851 - 0.9
850 - 852 - 0.8
850 - 853 - 0.8
850 - 854 - 0.8
862 - 862 - -
862 - 863 - 0.8
862 - 864 - 0.8
862 - 865 - 0.8
862 - 866 - 0.5
867 - 867 - -
868 - 868 - -
869 - 869 - -
869 - 870 - 0.6
869 - 871 - 0.6
869 - 872 - 0.6
869 - 873 - 0.6
869 - 874 - 0.6
869 - 875 - 0.6
869 - 876 - 0.6
869 - 877 - 0.6
878 - 878 - -
878 - 879 - 0.9
1006 - 1006 - -
1007 - 1007 - -
1007 - 1009 - 0.7
1008 - 1008 - -
1008 - 1010 - 0.9
1015 - 1015 - -
1015 - 1112 - 0.9
1015 - 1113 - 0.9
1015 - 1114 - 0.9
1015 - 1115 - 0.9
1015 - 1116 - 0.9
1038 - 1038 - -
1038 - 1039 - 0.9
1038 - 1040 - 0.9
1047 - 1047 - -
1047 - 1048 - 0.9
1047 - 1049 - 0.9
1123 - 1123 - -
1129 - 1129 - -
1129 - 1130 - 0.9
1129 - 1131 - 0.9
1129 - 1132 - 0.9
1129 - 1158 - 0.5
1129 - 1159 - 0.5
1129 - 1164 - 0.5
1129 - 1789 - 0.3
1129 - 1792 - 0.3
1129 - 1793 - 0.3
1129 - 1794 - 0.3
1129 - 1795 - 0.3
1129 - 1796 - 0.3
1129 - 1797 - 0.3
1129 - 1798 - 0.3
1129 - 1799 - 0.4
1129 - 1800 - 0.3
1129 - 1802 - 0.3
1129 - 1803 - 0.3
1129 - 1804 - 0.3
1129 - 1805 - 0.3
1129 - 1806 - 0.3
1129 - 1807 - 0.3
1129 - 1808 - 0.3
1129 - 1838 - 0.3
1129 - 1839 - 0.3
1129 - 1840 - 0.3
1129 - 1841 - 0.4
1129 - 1842 - 0.3
1129 - 1843 - 0.3
1129 - 1844 - 0.5
1129 - 1845 - 0.5
1129 - 1846 - 0.3
1129 - 1847 - 0.3
1129 - 1848 - 0.5
1129 - 1849 - 0.5
1129 - 1851 - 0.5
1129 - 1852 - 0.5
1165 - 1165 - -
1165 - 1166 - 0.9
1165 - 1167 - 0.9
1165 - 1168 - 0.6
1165 - 1169 - 0.9
1165 - 1298 - 0.5
1165 - 1299 - 0.5
1165 - 1303 - 0.5
1165 - 1304 - 0.5
1165 - 1305 - 0.5
1165 - 1306 - 0.5
1165 - 1307 - 0.5
1165 - 1308 - 0.5
1165 - 1309 - 0.5
1165 - 1310 - 0.5
1165 - 1311 - 0.5
1165 - 1312 - 0.5
1165 - 1313 - 0.6
1165 - 1314 - 0.5
1215 - 1215 - -
1215 - 1221 - 0.7
1215 - 1315 - 0.5
1215 - 1316 - 0.6
1215 - 1317 - 0.4
1215 - 1318 - 0.4
1215 - 1319 - 0.7
1215 - 1320 - 0.6
1215 - 1321 - 0.6
1215 - 1611 - 0.4
1215 - 1614 - 0.5
1225 - 1225 - -
1225 - 1226 - 0.9
1225 - 1227 - 0.9
1225 - 1228 - 0.7
1225 - 1229 - 0.7
1225 - 1230 - 0.7
1225 - 1231 - 0.7
1225 - 1232 - 0.9
1225 - 1233 - 0.9
1225 - 1234 - 0.9
1225 - 1459 - 0.5
1254 - 1254 - -
1254 - 1255 - 0.9
1256 - 1256 - -
1256 - 1257 - 0.9
1256 - 1258 - 0.9
1259 - 1259 - -
1260 - 1260 - -
1261 - 1261 - -
1261 - 1288 - 0.5
1261 - 1289 - 0.5
1261 - 1480 - 0.4
1285 - 1285 - -
1285 - 1286 - 0.9
1285 - 1287 - 0.9
1300 - 1300 - -
1300 - 1301 - 0.9
1300 - 1302 - 0.9
1322 - 1322 - -
1326 - 1326 - -
1326 - 1854 - 0.5
1327 - 1327 - -
1328 - 1328 - -
1329 - 1329 - -
1330 - 1330 - -
1331 - 1331 - -
1331 - 1332 - 0.9
1331 - 1333 - 0.9
1331 - 1334 - 0.9
1331 - 1335 - 0.9
1331 - 1336 - 0.9
1331 - 1337 - 0.9
1331 - 1338 - 0.9
1331 - 1339 - 0.9
1340 - 1340 - -
1340 - 1341 - 0.9
1340 - 1343 - 0.8
1340 - 1344 - 0.8
1340 - 1345 - 0.8
1340 - 1346 - 0.8
1342 - 1342 - -
1347 - 1347 - -
1348 - 1348 - -
1360 - 1360 - -
1360 - 1361 - 0.9
1360 - 1362 - 0.9
1360 - 1363 - 0.9
1364 - 1364 - -
1364 - 1365 - 0.9
1366 - 1366 - -
1367 - 1367 - -
1367 - 1368 - 0.7
1367 - 1369 - 0.7
1367 - 1371 - 0.6
1367 - 1372 - 0.6
1367 - 1373 - 0.6
1367 - 1376 - 0.5
1367 - 1377 - 0.5
1367 - 1378 - 0.5
1367 - 1379 - 0.5
1367 - 1380 - 0.6
1367 - 1381 - 0.6
1367 - 1382 - 0.4
1367 - 1383 - 0.5
1367 - 1384 - 0.5
1367 - 1385 - 0.5
1367 - 1386 - 0.5
1367 - 1387 - 0.5
1367 - 1391 - 0.4
1367 - 1392 - 0.4
1367 - 1393 - 0.4
1367 - 1394 - 0.6
1367 - 1395 - 0.6
1367 - 1396 - 0.7
1367 - 1397 - 0.5
1367 - 1398 - 0.5
1367 - 1399 - 0.6
1367 - 1400 - 0.6
1367 - 1401 - 0.8
1367 - 1402 - 0.6
1367 - 1403 - 0.5
1367 - 1404 - 0.5
1367 - 1405 - 0.6
1367 - 1406 - 0.6
1367 - 1407 - 0.8
1367 - 1408 - 0.6
1367 - 1409 - 0.7
1367 - 1410 - 0.7
1367 - 1411 - 0.7
1367 - 1412 - 0.7
1367 - 1413 - 0.7
1367 - 1489 - 0.4
1367 - 1571 - 0.4
1367 - 1578 - 0.4
1370 - 1370 - -
1370 - 1853 - 0.5
1374 - 1374 - -
1374 - 1375 - 0.9
1374 - 1522 - 0.3
1374 - 1523 - 0.5
1374 - 1524 - 0.5
1374 - 1525 - 0.3
1374 - 1526 - 0.3
1374 - 1527 - 0.3
1374 - 1528 - 0.3
1374 - 1529 - 0.5
1374 - 1530 - 0.5
1374 - 1531 - 0.4
1374 - 1532 - 0.4
1374 - 1533 - 0.4
1374 - 1534 - 0.4
1374 - 1535 - 0.4
1374 - 1536 - 0.4
1374 - 1537 - 0.3
1374 - 1538 - 0.3
1374 - 1539 - 0.3
1374 - 1540 - 0.3
1374 - 1541 - 0.3
1374 - 1542 - 0.4
1374 - 1543 - 0.5
1374 - 1544 - 0.3
1374 - 1545 - 0.5
1374 - 1546 - 0.5
1374 - 1547 - 0.3
1374 - 1548 - 0.3
1374 - 1549 - 0.5
1374 - 1550 - 0.5
1374 - 1551 - 0.5
1374 - 1553 - 0.3
1374 - 1554 - 0.3
1374 - 1555 - 0.4
1374 - 1556 - 0.2
1374 - 1557 - 0.4
1374 - 1558 - 0.2
1374 - 1559 - 0.5
1374 - 1560 - 0.5
1374 - 1561 - 0.5
1374 - 1562 - 0.4
1374 - 1563 - 0.4
1374 - 1564 - 0.4
1374 - 1565 - 0.4
1374 - 1566 - 0.4
1374 - 1570 - 0.3
1374 - 1572 - 0.5
1374 - 1573 - 0.3
1374 - 1574 - 0.3
1374 - 1575 - 0.3
1374 - 1576 - 0.3
1374 - 1577 - 0.3
1374 - 1579 - 0.5
1374 - 1580 - 0.4
1374 - 1581 - 0.4
1374 - 1582 - 0.4
1374 - 1585 - 0.6
1374 - 1586 - 0.3
1374 - 1587 - 0.3
1374 - 1588 - 0.3
1388 - 1388 - -
1388 - 1389 - 0.9
1388 - 1390 - 0.9
1415 - 1415 - -
1415 - 1416 - 0.7
1415 - 1417 - 0.7
1424 - 1424 - -
1424 - 1425 - 0.9
1424 - 1426 - 0.9
1424 - 1427 - 0.9
1424 - 1428 - 0.9
1424 - 1429 - 0.9
1424 - 1430 - 0.9
1424 - 1431 - 0.9
1424 - 1432 - 0.9
1424 - 1448 - 0.6
1424 - 1449 - 0.6
1424 - 1450 - 0.6
1424 - 1451 - 0.6
1424 - 1452 - 0.6
1424 - 1453 - 0.6
1424 - 1454 - 0.6
1424 - 1455 - 0.6
1424 - 1456 - 0.6
1424 - 1469 - 0.5
1424 - 1470 - 0.5
1424 - 1471 - 0.5
1424 - 1472 - 0.5
1424 - 1473 - 0.5
1424 - 1474 - 0.5
1424 - 1475 - 0.5
1424 - 1476 - 0.5
1424 - 1477 - 0.5
1433 - 1433 - -
1434 - 1434 - -
1436 - 1436 - -
1436 - 1437 - 0.9
1436 - 1438 - 0.9
1436 - 1439 - 0.9
1436 - 1440 - 0.9
1436 - 1441 - 0.9
1436 - 1442 - 0.9
1436 - 1443 - 0.9
1436 - 1444 - 0.9
1445 - 1445 - -
1460 - 1460 - -
1460 - 1461 - 0.9
1460 - 1462 - 0.9
1460 - 1463 - 0.9
1460 - 1464 - 0.9
1460 - 1465 - 0.9
1460 - 1466 - 0.9
1460 - 1467 - 0.9
1460 - 1468 - 0.9
1478 - 1478 - -
1479 - 1479 - -
1482 - 1482 - -
1483 - 1483 - -
1484 - 1484 - -
1487 - 1487 - -
1487 - 1552 - 0.5
1488 - 1488 - -
1488 - 1491 - 0.3
1488 - 1492 - 0.5
1488 - 1493 - 0.4
1488 - 1494 - 0.4
1488 - 1495 - 0.4
1488 - 1496 - 0.4
1488 - 1567 - 0.4
1490 - 1490 - -
1497 - 1497 - -
1498 - 1498 - -
1498 - 1499 - 0.9
1498 - 1500 - 0.6
1498 - 1501 - 0.6
1498 - 1502 - 0.5
1498 - 1503 - 0.5
1498 - 1504 - 0.5
1498 - 1505 - 0.5
1498 - 1506 - 0.5
1498 - 1507 - 0.5
1498 - 1508 - 0.5
1498 - 1510 - 0.6
1498 - 1511 - 0.6
1498 - 1512 - 0.5
1498 - 1514 - 0.6
1498 - 1515 - 0.6
1498 - 1516 - 0.6
1498 - 1518 - 0.5
1498 - 1519 - 0.5
1498 - 1520 - 0.5
1498 - 1521 - 0.6
1509 - 1509 - -
1509 - 1513 - 0.9
1509 - 1517 - 0.9
1568 - 1568 - -
1568 - 1569 - 0.9
1583 - 1583 - -
1583 - 1584 - 0.9
1591 - 1591 - -
1593 - 1593 - -
1609 - 1609 - -
1609 - 1610 - 0.7
1661 - 1661 - -
1714 - 1714 - -
1714 - 1715 - 0.9
1728 - 1728 - -
1728 - 1787 - 0.5
1728 - 1788 - 0.6
1728 - 1790 - 0.6
1728 - 1791 - 0.6
1728 - 1850 - 0.5
1728 - 1862 - 0.5
1728 - 1863 - 0.5
1728 - 1864 - 0.5
1728 - 1865 - 0.5
1855 - 1855 - -
1855 - 1856 - 0.9
1855 - 1860 - 0.9
1855 - 1861 - 0.9
1857 - 1857 - -
1857 - 1858 - 0.9
1859 - 1859 - -
1866 - 1866 - -
1867 - 1867 - -
1867 - 1868 - 0.9
1869 - 1869 - -
1869 - 1870 - 0.8
1869 - 1871 - 0.7
1869 - 1872 - 0.7
1869 - 1873 - 0.7
1874 - 1874 - -
1874 - 1875 - 0.9
1876 - 1876 - -
1876 - 1877 - 0.7
1876 - 1878 - 0.8
1876 - 1879 - 0.8
